Referencia,Tipo,Operacion,Provincia,Superficie,Precio-Venta,Fecha-Venta,Vendedor
2410,Parking,Venta,Tarragona,67,615663,24/03/2007,Jesus
2411,Industrial,Venta,Tarragona,201,1163388,24/01/2007,Joaquin
2412,Local,Alquiler,Girona,277,1802993,01/03/2007,Joaquin
2413,Suelo,Alquiler,Tarragona,123,499380,17/08/2006,Joaquin
2414,Oficina,Alquiler,Lleida,257,2203004,15/11/2006,Pedro
2415,Oficina,Venta,Girona,295,2200405,24/03/2007,Maria
2416,Suelo,Venta,Girona,179,832529,29/09/2006,Jesus
2417,Local,Venta,Girona,184,1113016,15/01/2007,Maria
2418,Industrial,Alquiler,Girona,167,853370,22/09/2006,Maria
2419,Oficina,Alquiler,Lleida,176,1214576,08/10/2006,Luisa
2420,Piso,Alquiler,Lleida,149,1099024,01/10/2006,Luisa
2421,Industrial,Alquiler,Tarragona,49,248283,14/04/2007,Maria
2422,Industrial,Venta,Tarragona,280,2370200,04/02/2007,Luisa
2423,Oficina,Alquiler,Girona,156,1294176,05/10/2006,Carmen
2424,Oficina,Alquiler,Barcelona,225,1752975,22/09/2006,Jesus
2425,Suelo,Venta,Barcelona,285,2603190,15/11/2006,Joaquin
2426,Suelo,Venta,Girona,247,2320565,01/05/2007,Jesus
2427,Parking,Venta,Barcelona,213,928041,10/12/2006,Luisa
2428,Industrial,Alquiler,Lleida,277,2268076,25/01/2007,Maria
2430,Casa,Venta,Girona,245,2037420,04/04/2007,Pedro
2431,Suelo,Venta,Lleida,271,2303500,22/01/2007,Luisa
2432,Local,Alquiler,Barcelona,232,1699168,27/08/2006,Carmen
2433,Piso,Venta,Girona,203,1315846,27/02/2007,Carmen
2434,Casa,Alquiler,Tarragona,202,1112010,29/01/2007,Pedro
2435,Parking,Alquiler,Lleida,125,822625,31/01/2007,Joaquin
2437,Casa,Alquiler,Tarragona,195,1927770,10/01/2007,Jesus
2438,Piso,Venta,Lleida,129,818505,30/08/2006,Carmen
2439,Piso,Alquiler,Barcelona,43,379905,26/12/2006,Jesus
2440,Industrial,Alquiler,Girona,278,2336590,26/12/2006,Luisa
2441,Piso,Alquiler,Barcelona,207,1381104,30/04/2007,Maria
2442,Local,Alquiler,Lleida,80,786320,05/01/2007,Jesus
2444,Oficina,Alquiler,Tarragona,106,795318,11/09/2006,Joaquin
2445,Parking,Alquiler,Lleida,194,1466058,29/01/2007,Carmen
2446,Piso,Alquiler,Girona,253,1162788,22/01/2007,Luisa
2447,Piso,Venta,Girona,106,922200,16/03/2007,Pedro
2448,Local,Alquiler,Tarragona,40,328720,20/03/2007,Luisa
2449,Suelo,Venta,Barcelona,228,2203620,29/03/2007,Joaquin
2450,Parking,Venta,Girona,202,1524898,28/12/2006,Carmen
2451,Oficina,Venta,Barcelona,65,458640,26/11/2006,Joaquin
2452,Suelo,Venta,Lleida,83,825518,29/04/2007,Joaquin
2453,Local,Venta,Tarragona,181,1438226,27/12/2006,Pedro
2454,Casa,Alquiler,Lleida,86,419250,26/11/2006,Maria
2455,Casa,Venta,Tarragona,190,1410370,01/11/2006,Maria
2456,Casa,Venta,Barcelona,156,916500,11/09/2006,Joaquin
2457,Piso,Venta,Lleida,234,1305720,31/08/2006,Luisa
2458,Casa,Alquiler,Tarragona,167,685368,13/01/2007,Carmen
2459,Casa,Venta,Lleida,270,1097010,02/04/2007,Maria
2460,Casa,Alquiler,Barcelona,209,2017268,26/01/2007,Luisa
2461,Parking,Alquiler,Girona,189,1342278,16/12/2006,Carmen
2462,Piso,Venta,Lleida,246,1044762,22/03/2007,Maria
2463,Piso,Venta,Girona,110,1026300,08/02/2007,Luisa
2464,Suelo,Venta,Tarragona,262,1843694,29/12/2006,Carmen
2465,Industrial,Venta,Lleida,122,1107028,19/11/2006,Pedro
2467,Piso,Venta,Lleida,224,1705760,03/03/2007,Jesus
2468,Piso,Venta,Barcelona,57,360696,05/02/2007,Pedro
2469,Casa,Venta,Barcelona,260,1616680,25/04/2007,Carmen
2470,Parking,Venta,Girona,129,616878,21/11/2006,Maria
2471,Parking,Alquiler,Tarragona,211,1126951,08/12/2006,Joaquin
2472,Oficina,Venta,Tarragona,166,1068376,14/03/2007,Carmen
2473,Parking,Alquiler,Barcelona,173,1251828,04/03/2007,Joaquin
2474,Local,Venta,Lleida,126,1199394,08/12/2006,Carmen
2475,Piso,Alquiler,Lleida,264,1344024,22/03/2007,Maria
2476,Local,Alquiler,Tarragona,170,1397060,30/04/2007,Pedro
2477,Suelo,Alquiler,Lleida,217,1363411,18/12/2006,Carmen
2478,Suelo,Venta,Girona,294,2353176,26/10/2006,Pedro
2479,Parking,Venta,Tarragona,73,395879,08/02/2007,Jesus
2481,Oficina,Venta,Lleida,209,1637515,12/04/2007,Jesus
2482,Industrial,Venta,Barcelona,215,984915,07/12/2006,Maria
2484,Local,Alquiler,Lleida,201,1342278,03/12/2006,Luisa
2485,Industrial,Alquiler,Tarragona,270,2632500,18/04/2007,Carmen
2486,Casa,Venta,Girona,115,1147585,13/11/2006,Joaquin
2487,Suelo,Alquiler,Girona,71,378359,11/01/2007,Pedro
2488,Suelo,Alquiler,Tarragona,255,2380170,30/09/2006,Pedro
2489,Suelo,Alquiler,Lleida,267,2211294,06/05/2007,Joaquin
2491,Local,Venta,Girona,160,1368480,07/01/2007,Joaquin
2492,Local,Venta,Girona,90,872280,17/04/2007,Joaquin
2493,Industrial,Alquiler,Tarragona,119,1149897,27/10/2006,Luisa
2494,Casa,Venta,Girona,77,745822,21/12/2006,Jesus
2496,Piso,Venta,Barcelona,149,701492,02/11/2006,Carmen
2497,Local,Alquiler,Tarragona,133,936187,10/02/2007,Pedro
2498,Piso,Alquiler,Barcelona,126,1102500,13/10/2006,Pedro
2500,Oficina,Venta,Barcelona,165,1204005,23/01/2007,Maria
2501,Casa,Alquiler,Girona,231,2069529,24/12/2006,Jesus
2503,Parking,Venta,Girona,282,2717634,30/11/2006,Pedro
2505,Oficina,Venta,Lleida,239,2235367,09/10/2006,Maria
2506,Local,Alquiler,Girona,161,1027180,17/10/2006,Maria
2509,Industrial,Alquiler,Tarragona,164,1166860,07/05/2007,Joaquin
2510,Suelo,Venta,Barcelona,146,954986,23/04/2007,Maria
2511,Parking,Alquiler,Lleida,83,797215,11/10/2006,Pedro
2512,Piso,Venta,Tarragona,280,2384480,01/01/2007,Pedro
2513,Casa,Venta,Barcelona,180,887940,12/10/2006,Jesus
2514,Industrial,Venta,Lleida,134,1083256,05/01/2007,Jesus
2515,Local,Alquiler,Lleida,245,2030805,11/12/2006,Maria
2516,Suelo,Alquiler,Tarragona,45,181170,05/02/2007,Jesus
2517,Local,Alquiler,Girona,297,2162160,28/12/2006,Jesus
2519,Oficina,Alquiler,Lleida,63,413910,29/04/2007,Maria
2520,Oficina,Venta,Girona,277,2250348,21/04/2007,Jesus
2521,Oficina,Venta,Lleida,212,1736068,24/12/2006,Joaquin
2522,Local,Alquiler,Girona,97,620218,02/02/2007,Jesus
2523,Casa,Alquiler,Barcelona,241,1327669,10/03/2007,Jesus
2524,Industrial,Venta,Tarragona,91,885339,28/09/2006,Pedro
2525,Casa,Alquiler,Tarragona,246,2198502,10/11/2006,Carmen
2526,Oficina,Alquiler,Tarragona,178,1010862,08/11/2006,Carmen
2527,Suelo,Venta,Lleida,298,2458798,10/12/2006,Jesus
2528,Suelo,Alquiler,Barcelona,177,718266,20/03/2007,Joaquin
2529,Suelo,Alquiler,Barcelona,281,1521615,19/04/2007,Carmen
2530,Parking,Alquiler,Barcelona,113,797215,03/12/2006,Maria
2531,Casa,Alquiler,Tarragona,213,1253505,18/02/2007,Maria
2533,Parking,Alquiler,Lleida,155,912330,28/11/2006,Pedro
2534,Oficina,Venta,Girona,246,1087812,24/10/2006,Jesus
2535,Piso,Venta,Lleida,99,819621,11/10/2006,Pedro
2537,Piso,Alquiler,Girona,71,320281,07/03/2007,Jesus
2538,Casa,Venta,Lleida,214,1504420,14/12/2006,Joaquin
2539,Piso,Alquiler,Girona,68,396780,10/02/2007,Carmen
2541,Suelo,Venta,Lleida,209,1844425,10/04/2007,Pedro
2542,Oficina,Venta,Girona,291,2849763,28/04/2007,Joaquin
2544,Industrial,Alquiler,Barcelona,160,774400,07/02/2007,Joaquin
2545,Industrial,Venta,Girona,212,1691124,19/10/2006,Maria
2546,Parking,Alquiler,Girona,89,594698,25/03/2007,Jesus
2547,Parking,Alquiler,Lleida,234,1182636,04/12/2006,Carmen
2548,Industrial,Venta,Girona,195,1576380,24/04/2007,Luisa
2549,Parking,Alquiler,Tarragona,147,1362984,12/02/2007,Carmen
2550,Parking,Alquiler,Barcelona,163,1298947,23/12/2006,Maria
2551,Suelo,Alquiler,Tarragona,187,1059916,03/10/2006,Carmen
2553,Industrial,Alquiler,Girona,74,304288,07/05/2007,Luisa
2554,Industrial,Alquiler,Barcelona,275,2415325,17/12/2006,Carmen
2555,Casa,Venta,Barcelona,267,2091144,24/12/2006,Luisa
2556,Oficina,Venta,Barcelona,250,1298500,24/11/2006,Joaquin
2557,Parking,Alquiler,Barcelona,283,1470185,18/12/2006,Jesus
2558,Industrial,Alquiler,Barcelona,212,1758964,24/03/2007,Luisa
2559,Local,Alquiler,Girona,76,546440,10/04/2007,Luisa
2561,Piso,Alquiler,Girona,58,350610,09/03/2007,Maria
2563,Piso,Alquiler,Barcelona,245,1284045,07/05/2007,Joaquin
2564,Local,Venta,Girona,103,766320,24/04/2007,Jesus
2565,Local,Alquiler,Barcelona,155,845370,13/04/2007,Joaquin
2566,Oficina,Venta,Barcelona,81,654885,13/11/2006,Pedro
2567,Suelo,Venta,Barcelona,157,914839,21/10/2006,Jesus
2568,Casa,Alquiler,Lleida,83,503478,04/04/2007,Joaquin
2569,Local,Alquiler,Girona,50,390400,15/01/2007,Carmen
2570,Parking,Venta,Barcelona,93,512430,28/04/2007,Carmen
2571,Suelo,Venta,Tarragona,191,1127473,01/04/2007,Luisa
2573,Industrial,Venta,Lleida,138,668748,19/01/2007,Carmen
2576,Suelo,Venta,Barcelona,167,888941,19/04/2007,Luisa
2577,Piso,Alquiler,Lleida,290,2702220,16/03/2007,Carmen
2578,Piso,Alquiler,Tarragona,139,879870,21/02/2007,Pedro
2579,Parking,Alquiler,Girona,274,2189534,17/11/2006,Luisa
2580,Industrial,Alquiler,Lleida,83,375243,14/01/2007,Pedro
2581,Oficina,Venta,Girona,130,1061710,11/03/2007,Pedro
2582,Casa,Venta,Girona,101,889608,13/01/2007,Maria
2583,Suelo,Alquiler,Barcelona,155,950615,15/11/2006,Maria
2584,Suelo,Alquiler,Barcelona,234,1016964,18/03/2007,Luisa
2585,Piso,Alquiler,Girona,244,1315648,01/03/2007,Maria
2586,Suelo,Alquiler,Lleida,252,1889748,23/11/2006,Luisa
2587,Casa,Venta,Barcelona,229,1634373,19/12/2006,Jesus
2590,Suelo,Alquiler,Lleida,273,2682225,04/02/2007,Pedro
2591,Suelo,Venta,Tarragona,213,1359579,24/02/2007,Carmen
2592,Parking,Venta,Girona,150,1076250,05/11/2006,Carmen
2594,Local,Venta,Lleida,265,1632930,08/03/2007,Maria
2595,Oficina,Alquiler,Girona,170,1039380,25/11/2006,Joaquin
2596,Oficina,Venta,Barcelona,258,1700994,23/10/2006,Jesus
2597,Suelo,Venta,Girona,68,489600,17/03/2007,Jesus
2598,Oficina,Alquiler,Barcelona,91,659022,26/02/2007,Pedro
2599,Casa,Venta,Lleida,259,1626779,01/05/2007,Joaquin
2600,Parking,Venta,Barcelona,64,485824,24/02/2007,Maria
2601,Parking,Venta,Girona,200,1021000,20/11/2006,Joaquin
2602,Oficina,Alquiler,Lleida,157,1095860,21/04/2007,Luisa
2603,Parking,Venta,Girona,98,497546,24/12/2006,Luisa
2604,Oficina,Venta,Barcelona,112,670208,25/02/2007,Maria
2605,Piso,Alquiler,Lleida,163,1550456,03/02/2007,Carmen
2607,Piso,Alquiler,Lleida,195,1899690,18/11/2006,Jesus
2608,Parking,Alquiler,Lleida,159,931104,20/03/2007,Maria
2610,Oficina,Venta,Barcelona,143,1365936,13/03/2007,Maria
2612,Oficina,Venta,Girona,65,598195,30/10/2006,Joaquin
2615,Casa,Alquiler,Barcelona,239,2199995,04/03/2007,Jesus
2616,Parking,Alquiler,Lleida,282,1170300,15/12/2006,Jesus
2617,Suelo,Alquiler,Barcelona,117,610740,06/04/2007,Maria
2618,Industrial,Venta,Lleida,84,769860,02/01/2007,Joaquin
2619,Local,Alquiler,Barcelona,93,867783,30/12/2006,Maria
2620,Suelo,Alquiler,Lleida,102,688092,21/01/2007,Joaquin
2621,Suelo,Venta,Tarragona,194,1476534,27/11/2006,Luisa
2622,Oficina,Alquiler,Lleida,291,2874207,24/04/2007,Jesus
2624,Piso,Alquiler,Tarragona,52,395096,21/03/2007,Maria
2627,Suelo,Venta,Girona,259,1202537,16/04/2007,Maria
2628,Parking,Alquiler,Lleida,237,1732233,23/01/2007,Pedro
2629,Suelo,Venta,Tarragona,295,1706280,03/02/2007,Joaquin
2630,Parking,Alquiler,Tarragona,53,395751,18/04/2007,Joaquin
2632,Industrial,Venta,Lleida,186,1527618,26/03/2007,Joaquin
2633,Piso,Venta,Tarragona,115,880440,21/01/2007,Maria
2634,Suelo,Venta,Girona,234,1994382,04/03/2007,Maria
2635,Piso,Alquiler,Tarragona,253,2211979,05/03/2007,Maria
2636,Parking,Alquiler,Barcelona,169,1673607,07/01/2007,Luisa
2637,Parking,Venta,Girona,249,1422537,02/04/2007,Luisa
2639,Parking,Venta,Girona,211,1456322,23/11/2006,Carmen
2640,Local,Venta,Tarragona,78,596778,06/12/2006,Pedro
2641,Oficina,Venta,Girona,133,1053227,30/01/2007,Jesus
2645,Casa,Venta,Lleida,232,1341656,01/12/2006,Joaquin
2646,Oficina,Alquiler,Tarragona,268,1984808,06/03/2007,Carmen
2647,Industrial,Alquiler,Barcelona,270,1705320,26/03/2007,Luisa
2648,Local,Alquiler,Barcelona,220,1772540,25/12/2006,Pedro
2649,Casa,Venta,Girona,112,1093456,24/01/2007,Pedro
2650,Piso,Venta,Tarragona,275,1324125,31/12/2006,Carmen
2656,Oficina,Alquiler,Barcelona,86,733236,15/12/2006,Jesus
2657,Oficina,Alquiler,Barcelona,192,1622400,16/11/2006,Carmen
2658,Parking,Alquiler,Tarragona,207,1473219,20/02/2007,Jesus
2665,Industrial,Alquiler,Girona,71,336043,05/03/2007,Luisa
2666,Oficina,Venta,Barcelona,258,2539236,11/01/2007,Joaquin
2672,Local,Venta,Barcelona,128,996096,27/04/2007,Luisa
2673,Parking,Alquiler,Barcelona,40,380280,29/03/2007,Jesus
2674,Casa,Venta,Barcelona,173,760854,13/03/2007,Jesus
2675,Piso,Venta,Barcelona,41,219145,21/12/2006,Carmen
2678,Casa,Venta,Tarragona,239,1793695,16/12/2006,Carmen
2679,Piso,Alquiler,Girona,58,326598,23/03/2007,Maria
2680,Local,Venta,Tarragona,228,1096452,31/03/2007,Luisa
2681,Parking,Alquiler,Barcelona,61,531493,03/01/2007,Jesus
2689,Piso,Venta,Girona,263,2173169,20/01/2007,Maria
2690,Local,Venta,Barcelona,272,2399312,28/12/2006,Luisa
2691,Parking,Alquiler,Girona,44,380072,14/12/2006,Joaquin
2695,Suelo,Venta,Girona,186,1695948,23/03/2007,Pedro
2696,Casa,Venta,Tarragona,255,2080290,19/01/2007,Luisa
2759,Suelo,Alquiler,Lleida,41,185976,19/01/2007,Luisa
2760,Piso,Alquiler,Barcelona,110,641080,31/01/2007,Carmen
2761,Suelo,Alquiler,Tarragona,77,375067,10/01/2007,Carmen
2880,Parking,Alquiler,Lleida,295,1767345,03/04/2007,Jesus
2881,Local,Venta,Girona,127,815467,25/04/2007,Pedro
2886,Suelo,Alquiler,Girona,201,850029,22/04/2007,Maria
2887,Local,Alquiler,Girona,61,265289,17/02/2007,Carmen
2889,Piso,Alquiler,Lleida,223,1071515,20/03/2007,Luisa
2896,Oficina,Alquiler,Lleida,234,979056,26/04/2007,Jesus
